address,name,body_size,prior_level,verdict,verdict_tag,port_location,evidence,source,audit_date
00425500,ResetFrontendSelectionState,59,3,INTENTIONAL,D3D11_BACKEND,td5_frontend.c:10306,"orig sentinel-walks DDraw frontend overlay/sprite registries to -1; port has no DDraw rect/sprite arrays, manifest at td5_frontend.c:10306 tags ARCH-DIVERGENCE DDraw",AGENT,2026-05-24
00425540,FlushFrontendSpriteBlits,277,4,INTENTIONAL,D3D11_BACKEND,td5_frontend.c:10307,"orig calls Copy16BitSurfaceRect(...,0x10/0x11) walking 0x40-entry overlay/sprite queues to primary DDraw surface; port immediate-mode D3D11 quad batches replace this",AGENT,2026-05-24
00425660,QueueFrontendOverlayRect,205,5,INTENTIONAL,D3D11_BACKEND,td5_frontend.c:4203,"orig queues into DAT_00498f40[stride 0xd] DDraw overlay-rect array; port replaces with fe_draw_surface_rect / fe_draw_quad per ARCH-DIVERGENCE DDraw note at td5_frontend.c:4203",AGENT,2026-05-24
00425730,QueueFrontendSpriteBlit,368,3,INTENTIONAL,D3D11_BACKEND,td5_frontend.c:10308,"orig clips to g_frontendCanvasW/H + writes DAT_00497ad0[stride 0x30] with 15/16bpp color reduction; port D3D11 quads carry RGBA, manifest at td5_frontend.c:10308 tags ARCH-DIVERGENCE DDraw",AGENT,2026-05-24
004258b0,DeferFrontendBackgroundRestore,10,3,INTENTIONAL,D3D11_BACKEND,td5_frontend.c:10264,"orig sets g_frontendOverlayRectCursor=2 to defer DDraw lost-surface restore; D3D11 backbuffer has no lost-surface workflow so flag has no consumer per td5_frontend.c:10264",AGENT,2026-05-24
00425a30,RenderFrontendUiRects,293,4,INTENTIONAL,D3D11_BACKEND,td5_frontend.c:10310,"DDraw sprite/rect queue iter calling QueueFrontendSpriteBlit; port replaces with immediate D3D11 quads; listed in ARCH-DIVERGENCE DDraw manifest",AGENT,2026-05-24
00425b60,DrawFrontendButtonBackground,631,4,INTENTIONAL,D3D11_BACKEND,td5_frontend_button_cache.c:140,"DDraw BltFast vtable 9-slice loops (tl=13/tr=9/bl=9/br=13/tile=4); port mirror composite_half + fe_draw_button_9slice preserve same constants/order in BGRA32",AGENT,2026-05-24
00425de0,CreateFrontendDisplayModeButton,764,5,INTENTIONAL,D3D11_BACKEND,td5_frontend_button_cache.c:7,"DDraw surface alloc + 9-slice draw + button table register (DAT_0049b694 preview gate); port bakes both halves stacked in BGRA32 texture page",AGENT,2026-05-24
004260e0,CreateFrontendDisplayModePreviewButton,58,3,INTENTIONAL,D3D11_BACKEND,td5_frontend.c:10311,"3-line wrapper setting DAT_0049b694=1 then calls 0x425de0; explicitly in DDraw ARCH-DIVERGENCE manifest, no port equivalent",AGENT,2026-05-24
00426120,RebuildFrontendButtonSurface,313,3,INTENTIONAL,D3D11_BACKEND,td5_frontend.c:10247,"DDraw surface re-Lock + redraw on resolution change; port has td5_plat_set_window_size flow + button cache rebake, no per-surface rebuild",AGENT,2026-05-24
00426580,UpdateFrontendDisplayModeSelection,1094,4,INTENTIONAL,D3D11_BACKEND,td5_frontend.c:2231,"orig sentinel-bounded list w/ per-entry +/- value shift (iVar6+1/-1) + 2D neighbor search; port uses FE_MAX_BUTTONS array w/ rewritten hover/arrow-zone logic; semantics preserved",AGENT,2026-05-24
004269d0,ScreenLocalizationInit,2224,5,INTENTIONAL,D3D11_BACKEND,td5_frontend.c:5806,"orig per-car config.eng sscanf loop + LoadPackedConfigTd5 + controller seed + BuildEnumeratedDisplayModeList; port delegates to td5_frontend_init_resources/td5_asset/td5_save; 3-state ctrl gate preserved",AGENT,2026-05-24
00427290,ScreenLanguageSelect,495,4,FAITHFUL,,td5_frontend.c:5987,"orig 7-state FSM (0..6) maps case-for-case to port; state 6 surface-release skipped in port (D3D11 manages textures); state 0 init+state 6 exit-to-LEGAL match",AGENT,2026-05-24
004274a0,ScreenLegalCopyright,235,5,FAITHFUL,,td5_frontend.c:6041,"orig 4-state FSM (load/fade-in/3s-timer/fade-out->MAIN_MENU); port matches all 4 states; 3000ms guard via timeGetTime preserved; copyright text rendered via overlay helper",AGENT,2026-05-24
004275a0,RunAttractModeDemoScreen,113,4,FAITHFUL,,td5_frontend.c:5940,"orig 6-state FSM (0..5): demo-active flag + present + cursor + reset buttons + 2x present + fade-init + fade-render -> InitializeRaceSeriesSchedule; port matches case-for-case",AGENT,2026-05-24
00428880,ConfigureForceFeedbackControllers,85,4,INTENTIONAL,ARCH_DIVERGENCE,td5_input.c:1493,"orig 0x428880 clears g_ffControllerAssignment[0..5] then bulk-copies or network-mode single-slot splice; port keeps bulk-clear+copy byte-faithful and moves network single-slot splice to caller per documented L5 ARCH-DIVERGENCE",AGENT,2026-05-24
004288e0,UpdateControllerForceFeedback,296,5,INTENTIONAL,ARCH_DIVERGENCE,td5_input.c:1524,"orig 0x4288e0 lat_speed*-2 clamp 300000 + (0x1e-mag/10000)*coeff[surface] dispatched via DXInput::PlayEffect/SetEffect; port mirrors constants and formula via td5_plat_ff_constant wrapper with collision-active dampen state added",AGENT,2026-05-24
00428a10,PlayAssignedControllerEffect,74,4,INTENTIONAL,ARCH_DIVERGENCE,td5_input.c:1617,"orig 0x428a10 slot<6 + g_ffControllerAssignment[slot]!=0 + js_exref+0x44 capability check then DXInput::PlayEffect(jsidx,effect_slot,mag,repeat); port wraps via td5_plat_ff_constant; documented L5",AGENT,2026-05-24
00428a60,PlayVehicleCollisionForceFeedback,553,4,INTENTIONAL,ARCH_DIVERGENCE,td5_input.c:1660,"orig 0x428a60 switch on contact_side (0x01-08 frontal/side, 0x10-80 inverted, default side) with mag=param_4/10 clamp 10000 reading actor+0x375 slot byte; port takes actor_a/b_slot as explicit params and adds collision_active dampen flag",AGENT,2026-05-24
00428d20,InitializeBenchmarkFrameRateCapture,28,3,NOT_PORTED,ARCH_DIVERGENCE,,"orig 0x428d20 HeapAllocTracked(1000000)+zero g_benchmarkSampleCount; port has no equivalent because benchmark mode samples via td5_plat_query_perf_counter directly (see td5_game.c:4815 ARCH-DIVERGENCE manifest)",AGENT,2026-05-24
004258c0,ActivateFrontendCursorOverlay,20,4,INTENTIONAL,D3D11_BACKEND,td5_frontend.c:1357,"orig sets g_frontendCursorOverlayHidden=1+clears mouse-moved flag; port consolidates to frontend_set_cursor_visible w/ inverted polarity, mouse-moved tracked elsewhere; doc'd at L1350-1356",AGENT,2026-05-24
004258e0,DeactivateFrontendCursorOverlay,12,3,INTENTIONAL,D3D11_BACKEND,td5_frontend.c:1357,"orig sets g_frontendCursorOverlayHidden=0+clears mouse-moved flag; same consolidated port helper frontend_set_cursor_visible w/ polarity flip; 12 callers inverted in same commit",AGENT,2026-05-24
004258f0,CreateFrontendMenuRectEntry,190,3,INTENTIONAL,D3D11_BACKEND,td5_frontend.c:10309,"DDraw sprite-rect queue entry (g_connBrowserListOriginX_PROVISIONAL stride 0xd); port uses D3D11 immediate quad batches; explicitly listed in DDraw frontend collapse manifest",AGENT,2026-05-24
004259b0,AdvanceFrontendTickAndCheckReady,22,5,INTENTIONAL,D3D11_BACKEND,td5_frontend.c:1548,"orig increments g_frontendDisplayModePreviewCount+=1, returns count>2; port frontend_advance_tick s_anim_tick+=2, returns 1; reshaped FSM timing under DDraw→D3D11 frontend collapse",AGENT,2026-05-24
004259d0,MoveFrontendSpriteRect,89,5,INTENTIONAL,D3D11_BACKEND,td5_frontend.c:285,"explicit doc: 'Port has no MoveFrontendSpriteRect / sprite-rect array; instead we accumulate a render-side x offset that overlays panel_x in frontend_render_race_results_overlay'",AGENT,2026-05-24
00426260,InitializeFrontendDisplayModeArrows,294,3,INTENTIONAL,D3D11_BACKEND,td5_frontend.c:3825,"orig draws L/R arrow sprites via DDraw BltFast (vtable +0x1c) onto button surface; port fe_draw_option_arrows uses D3D11 fe_draw_quad with ArrowButtonz texture page",AGENT,2026-05-24
00426390,ReleaseFrontendDisplayModeButtons,79,5,INTENTIONAL,D3D11_BACKEND,td5_frontend.c:1199,"orig walks button table releasing tracked DDraw surfaces (flag bit 1) and resets selection state; port frontend_reset_buttons memsets s_buttons[] - no tracked surfaces exist in D3D11",AGENT,2026-05-24
004263e0,RenderFrontendDisplayModeHighlight,240,4,INTENTIONAL,D3D11_BACKEND,td5_frontend.c:5536,"orig draws 4 BltColorFillToSurface 2px green borders on hovered display-mode button (color 0xc000); port draws 4 fe_draw_quad rectangles (color 0xFF008000) inline in render loop",AGENT,2026-05-24
004264e0,BeginFrontendDisplayModePreviewLayout,89,3,INTENTIONAL,D3D11_BACKEND,td5_frontend.c:10249,"orig snapshots button-table (0xd00 bytes, 13-word entries) into preview-prior backing store + clears live entries; port has no preview-snapshot mechanism - D3D11 backbuffer drawn fresh per frame",AGENT,2026-05-24
00426540,RestoreFrontendDisplayModePreviewLayout,63,3,INTENTIONAL,D3D11_BACKEND,td5_frontend.c:10250,"orig restores 0x340-word button-table snapshot back into live table after preview exit; port has no snapshot/restore path - DDraw button-surface registry collapsed into D3D11 immediate-mode draws",AGENT,2026-05-24
00424e40,InitializeFrontendPresentationState,803,4,INTENTIONAL,SURFBLIT,td5_frontend.c:10405,"orig DDraw FillPrimaryFrontendRect + 16bpp Copy16BitSurfaceRect primer + CPUID/rdtsc-based mhz_estimate; port collapses Phase 5(a) DDraw secondary-surface manifest into D3D11 backbuffer, no primary/secondary surface model",AGENT,2026-05-24
00425170,UpdateFrontendClientOrigin,41,3,INTENTIONAL,SURFBLIT,td5_frontend.c:10304,"orig ClientToScreen() caches DDraw client-area origin in g_cpuInfo.os_version_string+4; port D3D11 has no primary-surface scanline blit so origin cache is unused; in Phase 5(a) DDraw manifest",AGENT,2026-05-24
004251a0,Copy16BitSurfaceRect,440,5,INTENTIONAL,SURFBLIT,td5_frontend.c:1478,"orig 16bpp DDraw Lock+memcpy+Unlock with optional colorkey; port collapses to D3D11 backbuffer Present (frontend_present_buffer at 1483); explicit ARCH-DIVERGENCE comment cites Copy16BitSurfaceRect→D3D11 Present",AGENT,2026-05-24
00425360,PresentFrontendBufferSoftware,367,5,INTENTIONAL,SURFBLIT,td5_frontend.c:1478,"orig software 16bpp present: locks g_frontendBackSurfacePtr + dd_exref+4 primary, scanline-copies g_frontendCanvasW×H into client origin; port collapses HW/SW branches to td5_plat_present(1)",AGENT,2026-05-24
004254d0,ResetFrontendOverlayState,35,3,INTENTIONAL,SURFBLIT,td5_frontend.c:10305,"orig resets 6 DDraw sprite/rect/overlay queue counters (_g_frontendOverlayRectArrayCount, sprite blit cursor, etc); port has immediate-mode quad batches with no persistent queue, in Phase 5(a) DDraw manifest",AGENT,2026-05-24
00428d40,RecordBenchmarkFrameRateSample,29,3,NOT_PORTED,ARCH_DIVERGENCE_BENCHMARK,,"orig pushes dt into 1024-slot FPU circular buffer at DAT_004A2CF8/DAT_004A2CF4; port benchmark FSM samples td5_plat_query_perf_counter directly. Documented at td5_game.c:4837",AGENT,2026-05-24
00428d60,FormatBenchmarkReportText,26,3,NOT_PORTED,ARCH_DIVERGENCE_BENCHMARK,,"varargs wvsprintfA wrapper used only by WriteBenchmarkResultsTgaReport (0x428d80); port has no TGA-report path so this formatter is also absent. Listed at td5_game.c:4822",AGENT,2026-05-24
00428d80,WriteBenchmarkResultsTgaReport,1921,3,NOT_PORTED,ARCH_DIVERGENCE_BENCHMARK,,"orig writes bespoke TGA-formatted screenshot via DXDraw::PrintTGA/DX::TGACompress/_makepath; port emits plain-text frame-time logs. Documented at td5_game.c:4838",AGENT,2026-05-24
00429510,InitializeRaceParticleSystem,374,4,INTENTIONAL,D3D11_BACKEND,td5_vfx.c:529,"orig FindArchiveEntryByName RAINSPL+SMOKE then 8-variant UV grid (stride 0x40, DAT_0045d5dc=32f); port uses td5_asset_find_atlas_entry+vfx_extract_sprite_uvs API. Math/grid stride faithful",AGENT,2026-05-24
00429690,ProjectRaceParticlesToView,140,4,INTENTIONAL,D3D11_BACKEND,td5_vfx.c:674,"world->camera->basis multiply with flag 0x40 write matches orig; port reads cam pos via td5_camera_get_position() and uses g_cameraBasis instead of stale g_renderBasisMatrix. Numerically equivalent",AGENT,2026-05-24
00427630,TrackSelectionScreenStateMachine,3043,4,INTENTIONAL,D3D11_BACKEND,td5_frontend.c:8800,"FSM 10 states reimplemented atop port frontend helpers; preserves state transitions/sfx ids/return-screen logic; surface blits replaced by D3D11 quad submission (per ARCH-DIVERGENCE: ScreenFSM)",AGENT,2026-05-24
00428240,InitializeRaceHudFontGlyphAtlas,214,4,INTENTIONAL,D3D11_BACKEND,td5_hud.c:556,"port preserves 4x16 grid math + 0x22/0x26 width overrides + glyph 8x12; replaces orig texture-page binding with td5_asset_find_atlas_entry + GDI fallback for tpage5",AGENT,2026-05-24
00428320,QueueRaceHudFormattedText,579,5,INTENTIONAL,D3D11_BACKEND,td5_hud.c:1050,"port preserves printf -> char remap via s_char_remap -> per-glyph quad build with cursor_x advance + center offset; orig BuildSpriteQuadTemplate D3D3 ring replaced by hud_build_quad D3D11 stream",AGENT,2026-05-24
00428570,FlushQueuedRaceHudText,50,4,FAITHFUL,,td5_hud.c:1128,"orig walks g_hudGlyphQueueBuf with stride 0xB8 calling SubmitImmediateTranslucentPrimitive then resets count; port td5_hud_flush_text iterates s_text_quad_buf with TD5_HUD_GLYPH_QUAD_SIZE stride calling hud_submit_quad then zeros count",AGENT,2026-05-24
004285b0,CreateRaceForceFeedbackEffects,719,5,INTENTIONAL,D3D11_BACKEND,td5_input.c:1406,"orig DirectInput 5/7 with 4-effect creation (3x constant force + 1 spring/condition) via vtable; port td5_input_ff_init -> td5_plat_ff_init creates same 4 slots via DI8 (slots 0/2 X-axis ConstForce dir=0, slot 1 Y-axis dir=9000, slot 3 periodic)",AGENT,2026-05-24
00429720,DrawRaceParticleEffects,103,4,INTENTIONAL,D3D11_BACKEND,td5_vfx.c:731,"orig 0x429720 dispatches per-particle render_fn callbacks (DDraw sprite batch); port td5_vfx_draw_particles inlines D3D11 quad emit, preserves 0xC0 flag gate + projection; tagged ARCH-DIVERGENCE: Particle at td5_vfx.c:2970",AGENT,2026-05-24
00429790,UpdateRaceParticleEffects,51,4,INTENTIONAL,D3D11_BACKEND,td5_vfx.c:873,"orig 0x429790 dispatches per-particle update_fn; port td5_vfx_update_particles inlines type-switched physics+lifetime, preserves 0x80 active flag gate and 100-slot loop; tagged ARCH-DIVERGENCE: Particle",AGENT,2026-05-24
00429a30,SpawnVehicleSmokeVariant,703,4,INTENTIONAL,D3D11_BACKEND,td5_vfx.c:2095,"orig 0x00429A30 variant (SIZE_W=0x7000/SIZE_H=0x2080/lifetime=0x1800/yaw-rand velocity) NOT directly ported; port vfx_spawn_smoke_at_position mirrors alternate 0x0042A290 HARDPOINT variant (SIZE_W=0x4000/SIZE_H=0x26C0) per audit at line 2134",AGENT,2026-05-24
00429cf0,SpawnVehicleSmokeSprite,726,4,INTENTIONAL,D3D11_BACKEND,td5_vfx.c:2688,"port td5_vfx_spawn_smoke preserves 50% rand%10>5 gate + actor+0x1FC pos + vel_y=0; delegates to consolidated vfx_spawn_smoke_at_position which uses 0x42A290 HARDPOINT field constants (SIZE_W=0x4000) not orig 0x9000/0x2000/0xF — particle pipeline collapse",AGENT,2026-05-24
00429fd0,SpawnVehicleSmokePuffAtPoint,688,3,NOT_PORTED,D3D11_BACKEND,,"688B orig helper called from SpawnRandomVehicleSmokePuff; port collapses into vfx_spawn_smoke_at_position (~150 lines) per inline L5-AUDIT note at td5_vfx.c:2940; particle pipeline ARCH-DIVERGENCE: 8 orig entrypoints collapsed to unified td5_vfx_* family",AGENT,2026-05-24
0042dc30,ConvertFloatVec3ToIntVec3B,110,3,NOT_PORTED,STDLIB_INLINE,td5_camera.c:2677,"matrix*vec3 -> __ftol -> short-clamp -> int[3]; helper inlined into TransformVector3ByBasis callers per audit; no observable divergence vs sibling 0x0042DB40",AGENT,2026-05-24
0042dca0,IsBoundingSphereVisibleInCurrentFrustum,358,4,FAITHFUL,,td5_render.c:1503,"5-plane sphere-vs-frustum test byte-faithful; same FPU ordering near/far/horiz/vert reject; orig returns 0x80000000 on cull, port returns 0/1 (equivalent bool semantics)",AGENT,2026-05-24
0042de10,TestMeshAgainstViewFrustum,362,4,FAITHFUL,,td5_render.c:1570,"reads mesh+0x1c..0x24 origin scaled by 1/256 (fp24.8); prior bug fixed; 6-plane reject matches orig; computes depth for LOD/fade",AGENT,2026-05-24
0042df80,ApplyMeshResourceRenderTransform,162,5,FAITHFUL,,td5_render.c:4892,"sole caller is sky-dome path; port loads camera basis as rotation then zeros m[9..11] translation (sky.prr origin=0 at runtime); equivalent to orig's rotation-only output",AGENT,2026-05-24
0042e030,ExtractEulerAnglesFromMatrix,246,3,NOT_PORTED,,,"recovery-mode Euler decomp via AngleFromVector12 with gimbal-lock branch; sole caller RefreshScriptedVehicleTransforms @ 0x00409BF0 not ported (vehicle_mode==1 scripted recovery; see td5_physics.c:996-1009)",AGENT,2026-05-24
0042cbe0,IsLocalRaceParticipantSlot,60,5,FAITHFUL,,td5_game.c:4429,"orig 0x42cbe0 three-branch dispatch (network dpu[0xBCC+slot*4] / split-screen slot<2 / else slot==0) matches port td5_game_is_local_participant byte-for-byte",AGENT,2026-05-24
0042cc20,BeginRaceFadeOutTransition,165,5,INTENTIONAL,D3D11_BACKEND,td5_game.c:4383,"port collapses orig radial-pulse-overlay gate (td5_render_radial_pulse stubbed at td5_render.c:5215) and replaces orig `& 0x80000001` alternator-repair with `^= 1`; both converge to alternating 0/1; defensive s_fade_accumulator=0 added",AGENT,2026-05-24
0042ccd0,StoreRoundedVector3Ints,101,5,FAITHFUL,,td5_physics.c:8901,"orig is actually NormalizeVec3iToConstantMagnitude4096 (FILD/sum_sq/FSQRT/FDIVR[0x46736c=4096.0f]/FMUL/__ftol); port td5_normalize_vec3i_to_4096 mirrors exactly with C double sqrt + int trunc",AGENT,2026-05-24
0042cd40,ConvertFloatVec3ToShortAnglesB,104,5,FAITHFUL,,td5_track.c:3432,"orig FILD/sum_sq/FSQRT/FDIVR[0x467374=4096.0f]/FMUL/__ftol→short; port inlines same sequence inside td5_track_interpolate_segment_normal using double sqrt + (int16)(int32)(scale*n) truncation",AGENT,2026-05-24
0042cdb0,ConvertFloatVec4ToShortAngles,150,5,FAITHFUL,,td5_render.c:3110,"orig has 4 __ftol calls but 4th discarded (FSTP ST1); port tl_normalize_4096 handles 3-component normalize-to-4096 case; td5_track.c:4596 mirrors two-precision scale_hi/scale_lo FST/FLD reload pattern",AGENT,2026-05-24
0042ce50,SetCameraWorldPosition,48,5,FAITHFUL,,td5_camera.c:216,"orig writes g_raceParticlePoolBase[0x1f9].{vz,_pad_18,_28_4_} = pos[0..2] * g_fixedPointToFloatScale; port writes g_cameraPos[0..2] = pos[0..2] * g_worldToRenderScale — same memory location via renamed globals",AGENT,2026-05-24
0042ce90,UpdateActiveTrackLightDirections,542,5,INTENTIONAL,D3D11_BACKEND,td5_render.c:3215,"orig writes into D3D3 fixed-function light globals [DAT_004AB0D0..F0]; port writes s_light_dirs[9] + s_ambient_intensity consumed by per-vertex software lighting. Same 3-slot directional model M^T transform; arch divergence documented at td5_render.c:3206-3213",AGENT,2026-05-24
0042d0b0,BuildCameraBasisFromAngles,857,5,FAITHFUL,,td5_camera.c:237,"port follows orig FUN_0042d0b0 directly — 3 sequential axis rotations (yaw->pitch->roll) into primary basis; pitch->roll into secondary; roll-only into tertiary; CosFloat12bit/SinFloat12bit + MultiplyRotationMatrices3x3 + FinalizeCameraProjectionMatrices tail call all match",AGENT,2026-05-24
